words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
旧时光,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-7.719463,1.6627579,0.30103,-5.755675,1.3617279,旧时光里,-7.754073,1.6434526,1.3617278,0.2817248000000001,-4.748893
早享受,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-8.424957,1.146128,1.6627579,-5.616071,-0.5166298999999999,早买早享受,-6.29757,1.9294189,1.908485,0.02093389999999995,-2.4596663
脏乱,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-6.6529427,1.0,0.30103,-5.3519125,0.69897,脏乱差,-8.410722,1.4149734,1.6127839,-0.1978104999999999,-5.3829646
太明白,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-8.747677,1.3222193,1.8920946,-5.533363,-0.5698753000000001,不太明白,-8.623252,1.5797836,1.7781513,-0.19836769999999992,-5.265317
CW,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-6.4215617,1.0413927,0.0,-5.380169,1.0413927,CWT,-7.07159,0.7781513,0.845098,-0.06694670000000003,-5.448341
脸上很服帖,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-6.3865542,0.60206,1.1139433,-4.6705513,-0.5118833,,,,,,
尤瓦尔,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-7.4524517,1.20412,0.47712126,-5.77121,0.7269987400000001,,,,,,
尝试这种,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-7.7352214,1.4913617,2.0170333,-4.2268267,-0.5256716000000001,,,,,,
少年派,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-7.143362,1.2787536,0.30103,-5.563578,0.9777235999999999,,,,,,
是我的第,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-8.066768,2.2227166,1.3617278,-4.4823236,0.8609888000000001,我的第一,-9.056979,1.9731278,1.5314789,0.4416489000000001,-5.5523725
劳动成果,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-7.980742,1.0413927,1.690196,-5.249153,-0.6488033,,,,,,
ESTEE,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-8.044261,2.3138673,1.447158,-4.2832355,0.8667093000000001,,,,,,
柴柴,2.1252637999999998e-06,1.2501552e-07,16.999999886327277,-6.931445,1.2552725,0.0,-5.6761727,1.2552725,柴柴柴柴柴,-5.2639694,0.69897,0.69897,0.0,-3.8660295
棒棒哒,0.0038878575,0.00023265659,16.710713302613286,-8.549144,2.25042,0.47712126,-5.8216023,1.77329874,棒棒哒2,-9.564708,1.8976271,1.8864907,0.011136400000000046,-5.78059
口感清淡,5.363166e-05,3.2313414999999996e-06,16.5973355549942,-7.85502,1.50515,0.845098,-5.504772,0.660052,,,,,,
可颂,2.0002483000000002e-06,1.2501552e-07,16.0,-8.726644,1.1760913,1.7853298,-5.7652225,-0.6092385,咸蛋黄可颂,-5.601905,1.50515,1.6532125,-0.14806249999999999,-2.4435425
揭开盖,2.0002483000000002e-06,1.2501552e-07,16.0,-7.6563063,1.4149734,0.69897,-5.542363,0.7160034000000001,揭开盖子,-6.89256,1.2787536,1.20412,0.07463359999999986,-4.409686
要好好保,2.0002483000000002e-06,1.2501552e-07,16.0,-7.7016025,2.1673174,1.1760913,-4.358194,0.9912261,好好保护,-8.7375765,1.9294189,1.6627579,0.26666100000000004,-5.1453996
大概七,2.0002483000000002e-06,1.2501552e-07,16.0,-8.410164,1.6812413,1.1139433,-5.6149797,0.5672979999999999,大概七八,-7.4881997,1.39794,1.2787536,0.11918640000000003,-4.811506
毛绒绒,2.0002483000000002e-06,1.2501552e-07,16.0,-8.661082,2.071882,1.447158,-5.142042,0.6247240000000001,,,,,,
人鱼公主,2.0002483000000002e-06,1.2501552e-07,16.0,-6.9745746,1.0,0.30103,-5.6735444,0.69897,人鱼公主面,-7.2465754,0.90309,0.845098,0.05799199999999993,-5.4983873
毛孔有变,2.0002483000000002e-06,1.2501552e-07,16.0,-7.2370524,1.0413927,0.47712126,-5.7185383,0.5642714400000001,毛孔有变小,-6.9633093,0.90309,1.0,-0.09691000000000005,-5.0602193
水瓶座,2.0002483000000002e-06,1.2501552e-07,16.0,-7.1290765,0.0,1.3802112,-5.748865,-1.3802112,座水瓶座,-7.2130766,0.69897,0.845098,-0.14612800000000004,-5.6690087
USS,2.0002483000000002e-06,1.2501552e-07,16.0,-8.512122,1.7781513,2.5453072,-4.1886635,-0.7671558999999999,AUSS,-8.387394,1.9731278,1.6232493,0.3498785000000002,-4.7910166
人均2,2.0002483000000002e-06,1.2501552e-07,16.0,-8.232049,1.5563025,0.9542425,-5.7215037,0.6020599999999999,人均200,-7.8394265,1.4913617,1.3222193,0.16914239999999992,-5.0258455
护脚踝,2.0002483000000002e-06,1.2501552e-07,16.0,-7.8310733,0.7781513,1.3222193,-5.730703,-0.544068,保护脚踝,-7.7796183,1.0,1.20412,-0.20412000000000008,-5.575498
奥普,2.0002483000000002e-06,1.2501552e-07,16.0,-8.07622,1.9542425,1.0791812,-5.0427957,0.8750613,奥普光电,-7.0487804,0.90309,0.7781513,0.12493869999999996,-5.3675394
希望对你,2.0002483000000002e-06,1.2501552e-07,16.0,-8.312041,1.9344984,1.0413927,-5.33615,0.8931057,希望对你们,-7.36884,1.5440681,1.146128,0.3979401,-4.6786437
图片来源,2.0002483000000002e-06,1.2501552e-07,16.0,-9.159469,2.0934217,1.2787536,-5.787293,0.8146681,,,,,,
不辞,2.0002483000000002e-06,1.2501552e-07,16.0,-8.6620655,1.8920946,1.30103,-5.4689407,0.5910646000000002,不辞辛苦,-8.329191,1.5314789,1.230449,0.3010299000000001,-5.5672636
液体黄金,2.0002483000000002e-06,1.2501552e-07,16.0,-6.7245736,0.0,1.20412,-5.5204535,-1.20412,,,,,,
摸着很柔,2.0002483000000002e-06,1.2501552e-07,16.0,-6.227252,0.9542425,0.0,-5.2730093,0.9542425,摸着很柔软,-5.848993,0.9542425,0.47712126,0.47712124,-4.417629
夫的,2.0002483000000002e-06,1.2501552e-07,16.0,-9.0169935,2.365488,2.988559,-3.6629465,-0.6230709999999999,丈夫,-9.718892,1.8864907,2.0086002,-0.12210950000000009,-5.823801
内心世界,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9629264,1.0791812,1.9138138,-4.9699316,-0.8346326,,,,,,
突尼斯,2.0002483000000002e-06,1.2501552e-07,16.0,-7.4435425,1.30103,0.60206,-5.5404525,0.6989699999999999,突尼斯希望,-6.7348013,1.4149734,1.6720978,-0.2571243999999999,-3.6477304
补一次妆,2.0002483000000002e-06,1.2501552e-07,16.0,-6.562046,0.845098,0.30103,-5.415918,0.544068,,,,,,
水解香桃木,2.0002483000000002e-06,1.2501552e-07,16.0,-6.3244557,1.0413927,0.47712126,-4.8059416,0.5642714400000001,,,,,,
空间宽,2.0002483000000002e-06,1.2501552e-07,16.0,-7.688215,1.7403626,1.0,-4.947852,0.7403626000000001,空间宽敞,-8.341698,1.4771212,1.0413927,0.43572849999999996,-5.8231835
海豚湾,2.0002483000000002e-06,1.2501552e-07,16.0,-6.6568217,1.4771212,0.60206,-4.5776405,0.8750612,海豚湾恋人,-7.0396976,1.4313638,1.5797836,-0.1484198000000001,-4.02855
能力还有待,2.0002483000000002e-06,1.2501552e-07,16.0,-7.22545,1.0413927,0.47712126,-5.706936,0.5642714400000001,,,,,,
周内,2.0002483000000002e-06,1.2501552e-07,16.0,-8.668008,1.3617278,1.908485,-5.397795,-0.5467572,一周内,-8.60678,1.8325089,1.7403626,0.09214630000000001,-5.0339084
易暗沉,2.0002483000000002e-06,1.2501552e-07,16.0,-8.087092,1.146128,1.845098,-5.095866,-0.6989699999999999,容易暗沉,-8.219358,1.4313638,1.69897,-0.2676062000000001,-5.0890245
轻飘飘,2.0002483000000002e-06,1.2501552e-07,16.0,-8.632621,1.7993406,1.1760913,-5.657189,0.6232493000000001,,,,,,
国学经典,2.0002483000000002e-06,1.2501552e-07,16.0,-8.4065275,1.0413927,1.690196,-5.6749387,-0.6488033,读国学经典,-6.421549,0.69897,0.69897,0.0,-5.023609
食必备,2.0002483000000002e-06,1.2501552e-07,16.0,-8.50818,1.1760913,1.69897,-5.6331186,-0.5228787000000001,零食必备,-7.8428226,1.0791812,1.30103,-0.22184879999999985,-5.462611
湖畔,2.0002483000000002e-06,1.2501552e-07,16.0,-6.3670774,0.0,0.90309,-5.4639874,-0.90309,贝加尔湖畔,-5.7392836,2.089905,2.161368,-0.07146300000000005,-1.4880106
减少色素沉,2.0002483000000002e-06,1.2501552e-07,16.0,-6.192885,1.3222193,0.47712126,-4.393544,0.84509804,,,,,,
天上午十点,2.0002483000000002e-06,1.2501552e-07,16.0,-7.2665873,0.90309,1.9294189,-4.434078,-1.0263289,,,,,,
雪白雪白,2.0002483000000002e-06,1.2501552e-07,16.0,-6.4105268,1.5797836,1.0413927,-3.7893505,0.5383909,,,,,,
很久终于,2.0002483000000002e-06,1.2501552e-07,16.0,-7.697427,1.0791812,1.7160033,-4.902242,-0.6368220999999998,很久终,,,,,
国历史,2.0002483000000002e-06,1.2501552e-07,16.0,-8.158314,1.6232493,2.1903317,-4.344733,-0.5670824000000003,中国历史,-7.915111,2.1958997,2.0374265,0.15847319999999998,-3.681785
市政,2.0002483000000002e-06,1.2501552e-07,16.0,-8.841543,2.1731863,1.50515,-5.163207,0.6680362999999998,市政府,-8.163764,1.30103,1.4313638,-0.13033380000000006,-5.43137
宝妈们可,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9179244,1.5314789,1.0,-5.3864455,0.5314789,宝妈们可以,-7.598521,1.5185139,1.7242758,-0.20576189999999994,-4.355732
立体裁剪,2.0002483000000002e-06,1.2501552e-07,16.0,-7.979243,1.8633229,1.20412,-4.9118,0.6592028999999999,,,,,,
果更,2.0002483000000002e-06,1.2501552e-07,16.0,-8.585421,1.69897,2.3710678,-4.515383,-0.6720978,效果,,,,,
暗黑系,2.0002483000000002e-06,1.2501552e-07,16.0,-8.26336,1.8808136,1.0413927,-5.3411536,0.8394208999999999,暗黑系妆容,-6.252112,0.845098,1.0413927,-0.19629470000000004,-4.365621
躲猫猫,2.0002483000000002e-06,1.2501552e-07,16.0,-6.5181947,0.0,0.69897,-5.819225,-0.69897,玩躲猫猫,-7.2462144,1.7075702,1.6334685,0.07410169999999994,-3.9051757
滑细嫩,2.0002483000000002e-06,1.2501552e-07,16.0,-7.4768043,0.69897,1.30103,-5.4768043,-0.6020599999999999,柔滑细嫩,-6.716904,1.230449,1.0,0.2304489999999999,-4.486455
上一层楼,2.0002483000000002e-06,1.2501552e-07,16.0,-7.994002,0.845098,2.0413928,-5.107511,-1.1962948,,,,,,
杯热牛奶,2.0002483000000002e-06,1.2501552e-07,16.0,-8.121767,0.90309,1.7323937,-5.4862833,-0.8293037000000001,一杯热牛奶,-7.4866915,1.7403626,1.80618,-0.0658173999999998,-3.9401488
将近半,2.0002483000000002e-06,1.2501552e-07,16.0,-7.5967603,1.8129133,1.20412,-4.5797267,0.6087932999999999,将近半年,-7.524561,1.5440681,1.447158,0.09691010000000011,-4.5333347
天中午就,2.0002483000000002e-06,1.2501552e-07,16.0,-8.399325,1.1760913,1.7923917,-5.4308424,-0.6163004000000001,今天中午就,-8.339341,1.6434526,1.6334685,0.009984100000000051,-5.06242
亲戚送礼,2.0002483000000002e-06,1.2501552e-07,16.0,-6.7341833,0.60206,1.3802112,-4.751912,-0.7781511999999999,走亲戚送礼,-6.3912215,0.9542425,1.3424227,-0.3881802,-4.094556
导出导入,2.0002483000000002e-06,1.2501552e-07,16.0,-6.2032504,1.1139433,0.60206,-4.487247,0.5118833,导出导入仪,-6.0599136,1.0,1.230449,-0.2304489999999999,-3.8294647
防晒SPF,2.0002483000000002e-06,1.2501552e-07,16.0,-6.6013975,1.7781513,0.9542425,-3.8690035,0.8239088,,,,,,
款发膜,2.0002483000000002e-06,1.2501552e-07,16.0,-7.7528033,1.0791812,1.7781513,-4.8954706,-0.6989700999999999,这款发膜,-7.2895064,1.60206,1.60206,0.0,-4.0853868
围棋,2.0002483000000002e-06,1.2501552e-07,16.0,-8.231922,1.6532125,0.7781513,-5.800558,0.8750612,围棋公开赛,-6.111537,0.69897,1.0413927,-0.3424227000000001,-4.3711743
天然草,2.0002483000000002e-06,1.2501552e-07,16.0,-8.189575,1.770852,0.90309,-5.515633,0.8677620000000001,天然草本,-8.126557,1.7160033,1.30103,0.4149733,-5.109524
海南岛,2.0002483000000002e-06,1.2501552e-07,16.0,-8.138416,2.4297523,1.1760913,-4.5325727,1.2536610000000001,海南岛中部,-6.7324457,0.60206,0.60206,0.0,-5.528326
具匠心,2.0002483000000002e-06,1.2501552e-07,16.0,-8.240657,0.845098,1.9822712,-5.4132876,-1.1371731999999999,别具匠心,-8.118942,1.2552725,1.4313638,-0.17609129999999995,-5.4323063
要抓,2.0002483000000002e-06,1.2501552e-07,16.0,-8.881515,2.071882,1.3617278,-5.4479046,0.7101542000000001,抓紧,-8.334176,1.2787536,1.3617278,-0.0829742,-5.6936946
天然氧吧,2.0002483000000002e-06,1.2501552e-07,16.0,-7.121541,1.0413927,0.30103,-5.779118,0.7403627,,,,,,
0英镑,2.0002483000000002e-06,1.2501552e-07,16.0,-8.058215,1.0,1.9344984,-5.123717,-0.9344984000000001,满60英镑,-6.032719,1.3424227,0.90309,0.4393327,-3.7872062
省不少钱呢,2.0002483000000002e-06,1.2501552e-07,16.0,-6.596204,0.69897,1.20412,-4.693114,-0.5051500000000001,,,,,,
话又说回,2.0002483000000002e-06,1.2501552e-07,16.0,-6.551655,1.4771212,0.0,-5.0745335,1.4771212,话又说回来,-6.8791375,1.4771212,1.3617278,0.11539340000000009,-4.0402884
高三学,2.0002483000000002e-06,1.2501552e-07,16.0,-7.6084957,1.9956352,1.230449,-4.382412,0.7651862,高三学生,-8.545674,1.2787536,1.6127839,-0.3340303,-5.6541367
流行音乐,2.0002483000000002e-06,1.2501552e-07,16.0,-8.657975,1.8920946,1.0413927,-5.724488,0.8507019,流行音乐榜,-7.864725,1.1760913,1.0,0.17609129999999995,-5.688634
条和,2.0002483000000002e-06,1.2501552e-07,16.0,-9.173613,2.146128,2.7693772,-4.2581077,-0.6232492000000001,线条,-9.532117,1.7075702,2.071882,-0.3643118000000001,-5.7526646
自行调,2.0002483000000002e-06,1.2501552e-07,16.0,-7.903346,1.6232493,1.1139433,-5.166154,0.5093059999999998,自行调节,-7.067716,1.3222193,1.5910646,-0.26884529999999995,-4.1544323
姐跟我说,2.0002483000000002e-06,1.2501552e-07,16.0,-8.028223,1.3222193,1.845098,-4.8609056,-0.5228786999999999,柜姐跟我说,-6.7413616,1.230449,1.3222193,-0.09177030000000008,-4.1886935
最近涨,2.0002483000000002e-06,1.2501552e-07,16.0,-8.441521,1.6720978,1.1139433,-5.6554794,0.5581544999999999,近涨粉,,,,,
救命神器,2.0002483000000002e-06,1.2501552e-07,16.0,-6.867933,0.0,1.20412,-5.6638126,-1.20412,,,,,,
皮救星,2.0002483000000002e-06,1.2501552e-07,16.0,-8.476203,0.90309,1.8388491,-5.734264,-0.9357591000000001,干皮救星,-8.461291,1.4149734,1.7558749,-0.34090149999999997,-5.2904434
教孩子学,2.0002483000000002e-06,1.2501552e-07,16.0,-7.602716,1.5797836,1.0413927,-4.9815397,0.5383909,教孩子学会,-7.1563888,1.39794,1.4313638,-0.033423800000000004,-4.3270845
最高境界,2.0002483000000002e-06,1.2501552e-07,16.0,-8.144537,1.20412,1.7993406,-5.141076,-0.5952206,,,,,,
三档调,2.0002483000000002e-06,1.2501552e-07,16.0,-7.100262,1.30103,0.60206,-5.197172,0.6989699999999999,三档调节,-7.739528,1.0413927,1.3802112,-0.3388184999999999,-5.317924
爱上中国造,2.0002483000000002e-06,1.2501552e-07,16.0,-6.808668,0.60206,1.1760913,-5.030517,-0.5740312999999999,,,,,,
PC材质,2.0002483000000002e-06,1.2501552e-07,16.0,-6.3148203,0.0,0.9542425,-5.3605776,-0.9542425,,,,,,
马尔,2.0002483000000002e-06,1.2501552e-07,16.0,-9.385638,2.139879,1.4313638,-5.814395,0.7085152000000001,马尔代夫,-9.280274,1.6812413,1.9542425,-0.27300120000000017,-5.6447906
00泰铢,2.0002483000000002e-06,1.2501552e-07,16.0,-7.320064,1.0,1.968483,-4.351581,-0.968483,500泰铢,-7.5102315,1.30103,1.3222193,-0.021189300000000078,-4.886982
即将出,2.0002483000000002e-06,1.2501552e-07,16.0,-8.387974,2.4487064,1.8325089,-4.106758,0.6161974999999997,即将出炉,-7.3525395,1.7075702,1.4149734,0.2925967999999999,-4.229996
双世宠妃,2.0002483000000002e-06,1.2501552e-07,16.0,-8.209027,1.6532125,0.845098,-5.7107167,0.8081145,,,,,,
轻微泛,2.0002483000000002e-06,1.2501552e-07,16.0,-6.9695177,1.3222193,0.7781513,-4.8691473,0.544068,轻微泛白,-6.725183,1.0,0.90309,0.09691000000000005,-4.822093
工欲善其事,2.0002483000000002e-06,1.2501552e-07,16.0,-6.4910717,1.6127839,0.69897,-4.179318,0.9138139,,,,,,
线下便宜,2.0002483000000002e-06,1.2501552e-07,16.0,-7.326286,0.47712126,1.3424227,-5.5067415,-0.86530144,比线下便宜,-6.268571,1.5185139,1.3424227,0.17609120000000011,-3.4076345
整形美容,2.0002483000000002e-06,1.2501552e-07,16.0,-6.426771,0.0,0.7781513,-5.6486197,-0.7781513,,,,,,
火锅的时候,2.0002483000000002e-06,1.2501552e-07,16.0,-8.206293,1.4771212,2.0413928,-4.687779,-0.5642716000000001,,,,,,
少年的你,2.0002483000000002e-06,1.2501552e-07,16.0,-7.3402905,0.60206,1.1139433,-5.6242876,-0.5118833,,,,,,
哈哈哈嗝,2.0002483000000002e-06,1.2501552e-07,16.0,-8.870878,1.1760913,1.9138138,-5.7809734,-0.7377225000000001,哈哈哈哈嗝,-7.2655406,2.045323,2.340444,-0.2951210000000004,-2.8797736
色吊带,2.0002483000000002e-06,1.2501552e-07,16.0,-7.314133,1.2787536,1.7853298,-4.2500496,-0.5065762,黑色吊带,-6.8001337,1.5563025,1.5314789,0.024823599999999946,-3.7123523
和视力发育,2.0002483000000002e-06,1.2501552e-07,16.0,-7.1152864,0.69897,1.3222193,-5.094097,-0.6232493,,,,,,
天早上9点,2.0002483000000002e-06,1.2501552e-07,16.0,-7.5074344,1.146128,1.69897,-4.6623363,-0.5528420000000001,,,,,,
紫瓶精华,2.0002483000000002e-06,1.2501552e-07,16.0,-7.2782307,1.1139433,1.8573325,-4.3069553,-0.7433892,小紫瓶精华,-6.9927373,1.4313638,1.7558749,-0.32451110000000005,-3.8054988
婚礼布置,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9991283,1.908485,0.9542425,-5.1364007,0.9542425,,,,,,
场持久战,2.0002483000000002e-06,1.2501552e-07,16.0,-7.890898,0.60206,1.5682018,-5.7206364,-0.9661417999999999,,,,,,
待后面,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9313865,0.69897,1.8976271,-5.3347893,-1.1986571000000001,期待后面,-7.877059,1.39794,1.0413927,0.3565472999999999,-5.437726
部分组成,2.0002483000000002e-06,1.2501552e-07,16.0,-7.8103657,1.1139433,1.6532125,-5.04321,-0.5392691999999999,两部分组成,-6.7819767,1.5440681,1.146128,0.3979401,-4.09178
梦露,2.0002483000000002e-06,1.2501552e-07,16.0,-7.2722917,0.47712126,1.5185139,-5.276656,-1.0413926400000002,玛丽莲梦露,-5.6534324,1.7558749,1.7781513,-0.022276399999999974,-2.1194062
走很远,2.0002483000000002e-06,1.2501552e-07,16.0,-6.8058267,0.0,1.230449,-5.5753775,-1.230449,陪你走很远,-6.9093156,1.0413927,0.90309,0.1383027000000001,-4.964833
罗德,2.0002483000000002e-06,1.2501552e-07,16.0,-8.129233,1.5563025,0.9542425,-5.618688,0.6020599999999999,罗德里戈,-8.461546,1.5797836,1.5314789,0.04830470000000009,-5.3502836
从视觉,2.0002483000000002e-06,1.2501552e-07,16.0,-8.306737,1.8808136,1.146128,-5.279795,0.7346855999999999,从视觉上,-8.226351,1.6434526,1.4771212,0.16633140000000002,-5.105777
岂不美哉,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9116464,1.8129133,1.146128,-4.952605,0.6667852999999999,,,,,,
经得住时间,2.0002483000000002e-06,1.2501552e-07,16.0,-6.8972015,1.462398,0.9542425,-4.480561,0.5081555000000001,,,,,,
RL,2.0002483000000002e-06,1.2501552e-07,16.0,-8.843015,1.0,2.0293837,-5.813631,-1.0293837,CRL,-8.540161,1.462398,1.2787536,0.18364440000000015,-5.7990093
科医院,2.0002483000000002e-06,1.2501552e-07,16.0,-8.723069,1.0791812,1.819544,-5.824344,-0.7403628,眼科医院,-6.7608943,1.8573325,2.0681858,-0.21085330000000013,-2.8353758
猪鼻,2.0002483000000002e-06,1.2501552e-07,16.0,-7.5729933,2.139879,1.6127839,-3.8203301,0.5270951000000001,猪鼻子,-6.655259,0.845098,0.845098,0.0,-4.965063
读万卷书,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9822707,1.447158,0.845098,-5.690015,0.6020599999999999,,,,,,
随时提醒,2.0002483000000002e-06,1.2501552e-07,16.0,-7.6782794,1.3802112,0.845098,-5.45297,0.5351132,,,,,,
倍有面儿,2.0002483000000002e-06,1.2501552e-07,16.0,-7.2301183,1.1139433,1.690196,-4.4259787,-0.5762527,它倍有面儿,-6.8564477,0.69897,0.69897,0.0,-5.458508
酒厂直营,2.0002483000000002e-06,1.2501552e-07,16.0,-6.835963,1.1139433,0.0,-5.722019,1.1139433,,,,,,
沙坡尾,2.0002483000000002e-06,1.2501552e-07,16.0,-6.8173566,0.0,1.20412,-5.6132364,-1.20412,厦门沙坡尾,-6.0652876,1.1139433,1.2787536,-0.16481029999999985,-3.6725907
彼得,2.0002483000000002e-06,1.2501552e-07,16.0,-7.972022,1.60206,1.0,-5.369962,0.60206,彼得罗夫,-5.5130086,1.6812413,1.69897,-0.017728700000000153,-2.1327972
炫彩灯,2.0002483000000002e-06,1.2501552e-07,16.0,-7.045616,1.2552725,0.69897,-5.091374,0.5563025,炫彩灯光,-6.60104,1.146128,0.9542425,0.19188550000000004,-4.500669
素颜妆,2.0002483000000002e-06,1.2501552e-07,16.0,-6.3835516,0.0,0.60206,-5.7814918,-0.60206,日常素颜妆,-7.392264,0.90309,0.90309,0.0,-5.586084
德妃紫苏水,2.0002483000000002e-06,1.2501552e-07,16.0,-6.545694,1.7993406,1.2787536,-3.4675994,0.5205870000000001,,,,,,
换纸,2.0002483000000002e-06,1.2501552e-07,16.0,-8.916021,1.9822712,1.3617278,-5.5720224,0.6205434000000001,换纸尿裤,-8.379926,1.447158,1.6334685,-0.18631050000000005,-5.2992992
年六月份,2.0002483000000002e-06,1.2501552e-07,16.0,-7.54415,1.20412,1.90309,-4.4369397,-0.6989699999999999,今年六月份,-6.933992,1.5440681,1.6720978,-0.1280296999999999,-3.7178264
胶质地,2.0002483000000002e-06,1.2501552e-07,16.0,-7.9272275,0.845098,1.7781513,-5.303978,-0.9330533,凝胶质地,-7.8362093,1.4771212,1.7242758,-0.2471546,-4.6348124
一道光,2.0002483000000002e-06,1.2501552e-07,16.0,-8.621472,1.1760913,1.763428,-5.6819534,-0.5873367,白成一道光,-6.681511,1.69897,1.6812413,0.017728700000000153,-3.3012998
友说这,2.0002483000000002e-06,1.2501552e-07,16.0,-8.496131,1.2552725,1.94939,-5.2914686,-0.6941174999999999,朋友说这,-8.449437,1.748188,1.7923917,-0.04420369999999996,-4.9088573
想尽一切,2.0002483000000002e-06,1.2501552e-07,16.0,-7.050351,1.94939,1.0791812,-4.02178,0.8702087999999999,,,,,,
厦门旅行,2.0002483000000002e-06,1.2501552e-07,16.0,-8.1230135,1.60206,1.0791812,-5.4417725,0.5228788,,,,,,
榛果拿铁,2.0002483000000002e-06,1.2501552e-07,16.0,-8.662988,1.1139433,1.8388491,-5.7101955,-0.7249057999999999,杯榛果拿铁,-7.051307,1.0,1.30103,-0.3010299999999999,-4.750277
回购了无数,2.0002483000000002e-06,1.2501552e-07,16.0,-7.056351,1.2787536,0.7781513,-4.999446,0.5006023,,,,,,
D钙,2.0002483000000002e-06,1.2501552e-07,16.0,-8.325417,1.0791812,2.25042,-4.9958153,-1.1712388,AD钙,-7.2177672,2.2741578,2.2148438,0.059313999999999645,-2.7287655
深深地吸引,2.0002483000000002e-06,1.2501552e-07,16.0,-6.3110447,1.7993406,1.146128,-3.3655758,0.6532126,,,,,,
厨房油污,2.0002483000000002e-06,1.2501552e-07,16.0,-6.5637393,0.0,0.845098,-5.7186413,-0.845098,锈厨房油污,-5.4927554,0.0,0.0,0.0,-5.4927554
另外加糖,2.0002483000000002e-06,1.2501552e-07,16.0,-7.0348477,0.845098,1.5797836,-4.6099663,-0.7346856,不另外加糖,-7.1802297,1.4771212,1.50515,-0.028028799999999965,-4.1979585
每一道菜,2.0002483000000002e-06,1.2501552e-07,16.0,-8.349853,1.6434526,1.0,-5.7064,0.6434526,,,,,,
认真回,2.0002483000000002e-06,1.2501552e-07,16.0,-8.869008,2.045323,1.3424227,-5.481262,0.7029002999999998,认真回答,-7.6988645,1.8920946,1.69897,0.19312459999999998,-4.1078
水前肌底液,2.0002483000000002e-06,1.2501552e-07,16.0,-6.417634,0.845098,0.0,-5.572536,0.845098,,,,,,
混合而成,2.0002483000000002e-06,1.2501552e-07,16.0,-6.779458,1.7558749,1.230449,-3.7931345,0.5254259000000001,,,,,,
负我的期望,2.0002483000000002e-06,1.2501552e-07,16.0,-6.7416797,0.30103,1.20412,-5.2365294,-0.9030900000000001,,,,,,
基本涵盖,2.0002483000000002e-06,1.2501552e-07,16.0,-6.8049097,1.3222193,0.7781513,-4.7045393,0.544068,,,,,,
母乳中含,2.0002483000000002e-06,1.2501552e-07,16.0,-6.4038534,1.2787536,0.60206,-4.52304,0.6766935999999999,母乳中含有,-7.100658,1.20412,1.2787536,-0.07463359999999986,-4.617784
高级定制,2.0002483000000002e-06,1.2501552e-07,16.0,-8.843949,1.968483,1.2787536,-5.5967126,0.6897294,高级定制秀,-7.8549256,1.1139433,1.1139433,0.0,-5.627039
帮到你们,2.0002483000000002e-06,1.2501552e-07,16.0,-7.618685,0.7781513,1.3222193,-5.518314,-0.544068,能帮到你们,-7.692009,1.2787536,1.39794,-0.11918640000000003,-5.015315
后就在,2.0002483000000002e-06,1.2501552e-07,16.0,-9.021276,1.7403626,2.3222194,-4.9586945,-0.5818567999999997,然后就在,-8.539136,1.4313638,1.4149734,0.016390399999999916,-5.6927986
出我所料,2.0002483000000002e-06,1.2501552e-07,16.0,-6.7336884,0.30103,1.6232493,-4.809409,-1.3222193,不出我所料,-7.0887213,1.3222193,1.6232493,-0.3010299999999999,-4.1432524
外形美观,0.00025528169999999997,1.6156708000000003e-05,15.800353154000273,-7.918841,1.3617278,0.7781513,-5.778962,0.5835764999999999,,,,,,
充沛,2.512812e-05,1.6156707e-06,15.552748144296313,-8.09009,1.230449,1.7781513,-5.0814896,-0.5477023000000001,精力充沛,-8.228725,1.462398,1.5682018,-0.10580379999999989,-5.198126
一如既往,0.0013141631,8.563055e-05,15.346895604229868,-9.110132,2.0530784,1.5185139,-5.53854,0.5345644999999999,,,,,,
颗粒饱满,0.00022052737999999998,1.4541037e-05,15.165863430780973,-7.9762073,2.0334237,1.4149734,-4.52781,0.6184503000000001,,,,,,
北京美食,1.8752328e-06,1.2501552e-07,15.000000113672725,-8.459299,1.763428,1.0,-5.6958714,0.763428,,,,,,
化妆技巧,1.8752328e-06,1.2501552e-07,15.000000113672725,-8.07503,1.0,2.0043213,-5.070709,-1.0043213,,,,,,
永不褪色,1.8752328e-06,1.2501552e-07,15.000000113672725,-7.8793373,0.9542425,1.50515,-5.419945,-0.5509075,,,,,,
