words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
只能说我,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.553928,1.1139433,1.6812413,-5.7587442,-0.5672979999999999,我只能说我,-8.120193,1.748188,1.908485,-0.1602969999999999,-4.4635196
个解释,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.660653,1.20412,1.8388491,-5.617684,-0.6347290999999999,给个解释,-8.094151,1.1139433,1.20412,-0.0901767,-5.7760873
奇了怪了,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.127659,1.3802112,1.9242793,-4.8231683,-0.5440681,就奇了怪,-7.245689,1.0791812,0.60206,0.4771212,-5.564448
来拿,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.052608,0.7781513,1.60206,-5.672396,-0.8239087,等你来拿,-8.729074,1.5910646,1.8129133,-0.2218487,-5.3250957
要这样,1.6156707e-06,5.8164147e-05,36.000000562920825,-9.119926,1.5314789,2.049218,-5.5392294,-0.5177391000000002,需要这样,-8.223818,2.1731863,2.089905,0.08328129999999989,-3.9607265
定的是,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.472534,1.0,2.1553361,-5.317198,-1.1553361,能确定的,-8.570873,1.4313638,1.39794,0.033423800000000004,-5.741569
已经送,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.994767,2.230449,1.6232493,-5.1410694,0.6071997000000002,已经送到,-8.02675,1.6434526,1.39794,0.24551260000000008,-4.985357
味道还不,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.205108,2.2988532,0.90309,-5.003165,1.3957632,味道还不错,-6.701311,2.350248,2.3096302,0.04061780000000015,-2.0414326
我本来是,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.76673,1.8920946,1.3222193,-5.5524163,0.5698753000000001,,,,,,
又脏,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.564781,2.0,1.4313638,-5.133417,0.5686362,又脏又,-6.655874,1.7923917,1.6232493,0.16914240000000014,-3.2402327
天买的,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.7126665,1.50515,2.7250946,-4.482422,-1.2199445999999998,昨天买,,,,,
装傻,1.6156707e-06,5.8164147e-05,36.000000562920825,-8.113186,0.90309,1.6127839,-5.597312,-0.7096939,擅长装傻,-6.3666453,0.30103,0.60206,-0.30103,-5.4635553
扯淡,7.3759156e-06,0.000260123,35.266535921197594,-7.6699786,0.69897,1.30103,-5.6699786,-0.6020599999999999,瞎扯淡,-6.135727,1.6720978,1.5314789,0.1406189,-2.9321504
连包装,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.2036915,1.8808136,1.30103,-5.0218477,0.5797836000000001,,,,,,
这价,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.334768,2.2121875,1.3617278,-5.760853,0.8504597000000003,这价格,-8.361238,1.4771212,1.4313638,0.04575740000000006,-5.452752
实质,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.102718,2.243038,1.7403626,-5.1193175,0.5026753999999998,实质性,-6.4827776,2.10721,2.1367207,-0.029510700000000334,-2.2388468
害的,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.915734,1.4913617,2.0253057,-5.399067,-0.5339440000000002,厉害,-9.220612,1.6127839,1.7993406,-0.18655670000000013,-5.808487
月买的,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.873788,1.5314789,2.217484,-5.124825,-0.6860050999999998,上个月买,,,,,
只装,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.894697,1.3424227,2.0043213,-5.5479536,-0.6618986,6只装,-7.7775,0.7781513,1.230449,-0.4522976999999999,-5.7689
没压,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.078553,2.25042,1.6627579,-5.165375,0.5876621000000002,没压力,-8.843817,1.60206,1.7403626,-0.13830260000000005,-5.5013943
网络不,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.818906,1.8573325,1.2787536,-5.68282,0.5785789000000001,网络不给力,-7.0981846,1.1760913,1.0791812,0.09691009999999989,-4.842912
次要,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.293637,1.462398,2.075547,-5.7556925,-0.6131489999999997,下次,-9.731365,1.8573325,2.049218,-0.19188550000000015,-5.824815
非常干,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.8126,1.8808136,1.1139433,-5.8178434,0.7668702999999999,非常干净,-8.237417,1.1139433,1.4313638,-0.3174204999999999,-5.69211
的边,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.612563,3.043755,2.3598354,-4.208973,0.6839195999999998,边缘,-7.3686085,0.845098,0.845098,0.0,-5.6784124
还是1,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.723062,2.5490034,1.7781513,-5.3959064,0.7708521000000002,还是17年,-8.62782,1.4771212,1.4313638,0.04575740000000006,-5.7193346
此评价,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.241595,0.90309,1.5682018,-5.7703037,-0.6651118,如此评价,-7.705833,1.5563025,1.39794,0.15836249999999996,-4.7515903
味道不咋,1.6156707e-06,5.6548473e-05,34.999998733428136,-7.392974,1.4313638,0.7781513,-5.1834583,0.6532125,味道不咋地,-7.332718,1.0413927,0.9542425,0.08715020000000007,-5.3370824
用1,1.6156707e-06,5.6548473e-05,34.999998733428136,-9.510788,2.3180633,1.6434526,-5.549272,0.6746106999999999,用10,-9.28566,2.39794,2.075547,0.3223930000000004,-4.812173
3星,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.779961,2.149219,1.1139433,-5.516798,1.0352757,3星座,-7.9214973,2.120574,2.0086002,0.1119737999999999,-3.792323
真是气,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.859193,1.9138138,1.3617278,-5.5836515,0.5520860000000001,真是气死,,,,,
充不进,1.6156707e-06,5.6548473e-05,34.999998733428136,-7.1267576,1.8750613,1.1760913,-4.0756054,0.6989700000000001,充不进去电,-6.4971166,1.5682018,1.447158,0.12104380000000003,-3.4817572
后来想,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.474948,1.9395193,1.3802112,-5.155217,0.5593081,来想想,-8.863234,1.50515,1.5797836,-0.07463360000000008,-5.7783003
真的醉,1.6156707e-06,5.6548473e-05,34.999998733428136,-8.688791,1.7923917,1.1760913,-5.7203083,0.6163004000000001,,,,,,
敲诈,3.7504653999999996e-07,1.2925365999999999e-05,34.46336505989757,-7.817134,1.3222193,0.69897,-5.7959447,0.6232493,敲诈勒索,-7.8500195,0.7781513,1.2552725,-0.4771212,-5.8165956
迟早的事,3.7504653999999996e-07,1.2925365999999999e-05,34.46336505989757,-7.7929296,0.60206,1.5910646,-5.5998054,-0.9890045999999999,,,,,,
怎么保,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.876468,2.2479732,1.39794,-5.230554,0.8500332000000002,怎么保养,-7.3498764,1.146128,1.30103,-0.15490199999999987,-4.902718
S版,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.270229,1.690196,2.4361627,-5.1438704,-0.7459667000000001,PLUS版,-7.518667,2.1172712,2.178977,-0.061705800000000366,-3.2224188
却发,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.347397,2.7339993,1.4149734,-4.1984243,1.3190258999999998,却发现,-8.991815,1.6812413,1.6434526,0.0377886999999999,-5.667121
一点反应,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.342254,1.748188,1.1760913,-5.4179745,0.5720967000000001,,,,,,
的当,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.573104,3.1095786,2.575188,-3.8883374,0.5343906,当属,-7.7532096,0.9542425,1.146128,-0.19188550000000004,-5.6528387
个教训,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.428005,1.1139433,1.7923917,-5.5216703,-0.6784484,买了个教训,-6.6045823,1.1139433,1.230449,-0.11650569999999982,-4.26019
玩不,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.657864,1.20412,1.7403626,-5.713381,-0.5362426,不是玩不,,,,,
评论中,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-6.6131825,0.9542425,0.0,-5.65894,0.9542425,评论中抽取,-6.8306623,1.20412,1.3617278,-0.15760779999999985,-4.2648144
前边,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.4031043,0.30103,1.30103,-5.801044,-0.9999999999999999,在前边,-8.219984,1.6434526,1.4913617,0.15209090000000014,-5.08517
快递丢,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.6331334,1.6627579,0.90309,-5.0672855,0.7596679,快递丢失,-7.0477743,1.4149734,1.3222193,0.09275410000000006,-4.3105817
小事,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.256821,0.0,1.462398,-5.794423,-1.462398,件小事,-6.889174,0.60206,0.47712126,0.12493874000000005,-5.809993
开始还担心,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.1191306,0.90309,1.5682018,-4.6478386,-0.6651118,,,,,,
果都没有,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.662314,1.20412,1.9542425,-5.503952,-0.7501225,效果都没有,-8.090935,1.2787536,1.5682018,-0.28944820000000004,-5.2439795
的通,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.627659,2.4065402,1.5185139,-5.7026052,0.8880262999999997,通知,-6.2672496,0.47712126,0.0,0.47712126,-5.790128
补一,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.180413,2.7250946,2.1818435,-4.2734747,0.5432511,补一补,-8.281867,1.3222193,1.3424227,-0.020203399999999982,-5.6172247
感一般,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.59917,1.2787536,1.8633229,-5.4570932,-0.5845693000000001,使用感一般,-7.041822,1.6434526,1.3617278,0.2817248000000001,-4.0366416
天打电话,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.733626,1.3802112,1.8920946,-5.4613204,-0.5118834000000001,天天打电话,-8.097636,1.5314789,1.447158,0.08432090000000003,-5.1189995
一共1,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-7.999319,1.5563025,1.0413927,-5.4016237,0.5149097999999999,一共10,-7.6892967,1.1139433,1.0,0.11394330000000008,-5.5753536
的拖,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.107774,2.692847,1.9822712,-4.4326553,0.7105758,拖鞋,-7.427724,0.90309,0.7781513,0.12493869999999996,-5.746483
个功能,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.727283,1.4313638,2.243038,-5.0528803,-0.8116741999999999,这个功能,-8.708217,1.3617278,1.5563025,-0.1945747,-5.7901864
哪里都是,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-8.304778,0.90309,1.60206,-5.7996283,-0.6989700000000001,到哪里都,-8.416019,1.9294189,1.50515,0.42426889999999995,-4.9814506
没有专,1.6156707e-06,5.4932803000000005e-05,33.99999915561876,-9.075356,2.2810333,1.5185139,-5.2758083,0.7625193999999997,没有专业,-8.464708,2.0,1.8512584,0.14874159999999992,-4.61345
破口,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.530381,0.90309,2.0606978,-5.566593,-1.1576077999999999,找到突破口,-6.607751,1.1760913,1.1760913,0.0,-4.2555685
好的地方,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.557314,1.462398,1.9956352,-5.099281,-0.5332371999999999,不好的地方,-7.7536783,1.9777236,1.9867717,-0.009048100000000003,-3.7891831
拿出手,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.43785,1.8920946,1.0791812,-5.466574,0.8129134,拿出手机,-8.444667,1.8573325,1.7075702,0.14976230000000013,-4.8797646
都不说了,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.239578,1.230449,2.1139433,-4.8951864,-0.8834943,啥都不说,,,,,
又发,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.23223,2.2878017,1.6627579,-5.2816706,0.6250438000000003,又发现,-8.7924385,2.049218,1.7853298,0.26388820000000024,-4.9578905
偷了,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.7210655,1.0413927,2.0043213,-5.675351,-0.9629285999999999,被偷,-7.7131634,1.0791812,0.845098,0.23408320000000005,-5.788884
还写,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.157994,2.0043213,1.4149734,-5.7387,0.5893478999999999,,,,,,
我接受,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.413028,0.9542425,1.7403626,-5.7184224,-0.7861201000000001,让我接受,-8.69987,1.6127839,1.39794,0.21484389999999998,-5.689146
终于到货,1.6156707e-06,5.3317133e-05,32.999999577809376,-7.2872305,2.1760912,1.447158,-3.6639814,0.7289332000000002,,,,,,
还推,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.357672,2.40824,1.748188,-5.2012434,0.6600520000000001,还推出,-8.488801,2.146128,1.7923917,0.3537363,-4.5502815
今天第,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.008661,2.3242824,1.30103,-5.3833485,1.0232524,今天第一次,-8.17486,2.3856063,2.3117537,0.07385259999999993,-3.4775
都软了,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.38686,0.9542425,1.6127839,-5.8198333,-0.6585413999999999,腿都软,,,,,
还是那,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.967717,2.09691,1.2787536,-5.5920534,0.8181563999999999,还是那个,-9.2709465,2.1760912,2.0413928,0.1346984,-5.0534625
未到,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.214664,1.3222193,1.8750613,-5.0173836,-0.5528420000000001,还未到,-8.628192,1.4771212,1.4913617,-0.014240499999999878,-5.659709
让我看,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.213229,2.3364596,1.230449,-5.6463203,1.1060106,让我看到,,,,,
是里面的,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.723032,1.8976271,2.4199557,-4.4054494,-0.5223286,但是里面,-8.243036,1.8808136,2.0170333,-0.13621970000000005,-4.345189
还能吃吗,1.6156707e-06,5.3317133e-05,32.999999577809376,-7.506201,1.6627579,1.0791812,-4.7642617,0.5835766999999998,,,,,,
以为很,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.305001,2.0293837,0.47712126,-5.7984962,1.5522624399999998,以为很遥远,-6.8011336,1.2552725,1.20412,0.051152499999999934,-4.341741
也真,1.6156707e-06,5.3317133e-05,32.999999577809376,-9.327078,2.563481,1.7558749,-5.007722,0.8076060999999999,,,,,,
这算,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.917595,2.0413928,1.5185139,-5.357688,0.5228789,这算不算,-8.043821,2.0827854,2.0211892,0.06159620000000032,-3.9398465
次不,1.6156707e-06,5.3317133e-05,32.999999577809376,-8.997256,1.8512584,2.3909352,-4.755063,-0.5396767999999998,这次不,-9.013112,1.7923917,1.5563025,0.2360892000000001,-5.6644177
能退,9.126133e-06,0.00030051473999999996,32.929035231096094,-8.839303,1.1760913,1.9590414,-5.70417,-0.7829501000000001,不能退,-8.706076,1.6532125,1.3617278,0.29148470000000004,-5.6911354
钱买个教训,2.5003104e-07,8.078354000000001e-06,32.30940442880308,-6.474905,0.47712126,1.0,-4.9977837,-0.52287874,,,,,,
SHI,2.5003104e-07,8.078354000000001e-06,32.30940442880308,-9.02943,1.8864907,1.3802112,-5.762728,0.5062795,SHINE,-7.615161,2.357935,2.6404815,-0.28254650000000003,-2.6167445
句实话,5.000620999999999e-07,1.6156708000000003e-05,32.30940442880308,-8.030089,0.9542425,2.1105897,-4.9652567,-1.1563472,说句实话,-8.784885,1.69897,1.2787536,0.42021640000000016,-5.807162
像真的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.946751,1.8129133,2.4913616,-4.6424756,-0.6784482999999999,好像真,,,,,
刷一,1.6156707e-06,5.1701463000000005e-05,32.0,-9.24102,2.071882,1.50515,-5.663988,0.566732,刷一遍,-8.422523,1.20412,1.39794,-0.19381999999999988,-5.820462
机的问题,1.6156707e-06,5.1701463000000005e-05,32.0,-8.777312,1.230449,1.7323937,-5.81447,-0.5019447000000001,手机的问题,-8.428141,1.5440681,1.7160033,-0.17193519999999984,-5.168069
60的,1.6156707e-06,5.1701463000000005e-05,32.0,-9.889315,2.0,2.5092025,-5.380112,-0.5092024999999998,有60,-8.308883,1.6434526,1.5682018,0.07525080000000006,-5.097228
刚买没,1.6156707e-06,5.1701463000000005e-05,32.0,-8.276468,1.6334685,0.9542425,-5.688757,0.679226,刚买没多久,-6.3468175,1.447158,1.1760913,0.2710667,-3.7235684
有打开,1.6156707e-06,5.1701463000000005e-05,32.0,-9.406548,1.4771212,2.1038036,-5.8256226,-0.6266824,没有打开,-8.694572,1.8976271,1.9956352,-0.09800809999999993,-4.8013105
不可能的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.571141,1.2552725,1.9294189,-5.38645,-0.6741463999999999,不可能,-8.939328,1.69897,1.4149734,0.28399660000000004,-5.825385
现在真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.873719,2.4955444,1.5682018,-4.809973,0.9273426,,,,,,
说只,1.6156707e-06,5.1701463000000005e-05,32.0,-8.628517,1.8512584,1.0413927,-5.735866,0.8098657,说只有,-8.490761,1.4313638,1.3802112,0.05115259999999999,-5.6791854
毫升的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.5039,1.5185139,2.3838153,-4.6015706,-0.8653014000000001,50毫升,-8.491259,1.5910646,2.0043213,-0.41325670000000003,-4.895873
浓的,1.6156707e-06,5.1701463000000005e-05,32.0,-8.718556,2.198657,2.9698815,-3.5500178,-0.7712245000000002,浓浓,-6.894889,0.7781513,0.60206,0.17609129999999995,-5.5146775
是关,1.6156707e-06,5.1701463000000005e-05,32.0,-9.134337,2.9047155,2.164353,-4.065269,0.7403624999999998,,,,,,
瓶内,1.6156707e-06,5.1701463000000005e-05,32.0,-6.0248604,0.90309,0.0,-5.1217704,0.90309,瓶内液体,-6.5375485,0.7781513,0.7781513,0.0,-4.981246
都不放,1.6156707e-06,5.1701463000000005e-05,32.0,-8.286616,2.6031444,1.7781513,-3.9053204,0.8249931000000001,不放过,,,,,
事不,1.6156707e-06,5.1701463000000005e-05,32.0,-9.504769,1.50515,2.2455127,-5.7541065,-0.7403626999999999,遇事不,-8.324059,1.4771212,1.3424227,0.13469850000000005,-5.5045147
的话还,1.6156707e-06,5.1701463000000005e-05,32.0,-8.489787,2.5843313,1.8388491,-4.0666065,0.7454822000000001,话还,-8.779438,1.968483,2.243038,-0.2745549999999999,-4.567917
个月的时候,1.6156707e-06,5.1701463000000005e-05,32.0,-8.382749,1.4313638,2.161368,-4.7900167,-0.7300042,,,,,,
个平台,1.6156707e-06,5.1701463000000005e-05,32.0,-8.87405,1.4149734,2.20412,-5.254957,-0.7891466,各个平台,-8.19666,1.447158,1.3222193,0.12493869999999996,-5.427283
不然真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.370682,2.3673558,1.6434526,-4.3598733,0.7239031999999999,,,,,,
没有人理,1.6156707e-06,5.1701463000000005e-05,32.0,-8.443035,1.748188,1.146128,-5.548719,0.60206,没有人理解,-7.845221,1.5185139,1.2787536,0.23976030000000015,-5.047953
质量真,1.6156707e-06,5.1701463000000005e-05,32.0,-8.186306,2.326336,1.447158,-4.412812,0.879178,,,,,,
淡的,1.6156707e-06,5.1701463000000005e-05,32.0,-7.05043,0.47712126,1.1139433,-5.459365,-0.6368220400000001,淡淡,,,,,
点用都没,1.6156707e-06,5.1701463000000005e-05,32.0,-7.0094156,0.47712126,1.0413927,-5.4909015,-0.5642714400000001,,,,,,
个半月,1.6156707e-06,5.1701463000000005e-05,32.0,-8.473258,1.2787536,2.1958997,-4.998605,-0.9171461000000001,一个半月,-8.808318,1.7403626,1.50515,0.2352126000000001,-5.5628057
0小时,1.6156707e-06,5.1701463000000005e-05,32.0,-8.932418,1.0,2.3159704,-5.6164474,-1.3159703999999999,10小时,-8.590725,1.7853298,2.0569048,-0.2715749999999999,-4.7484903
东西要,1.6156707e-06,5.1701463000000005e-05,32.0,-8.63723,1.4313638,2.0374265,-5.1684394,-0.6060627000000001,东西,,,,,
简直没,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.895118,1.8750613,1.3617278,-5.658329,0.5133335000000001,简直没眼看,-6.8339615,1.5314789,1.30103,0.23044890000000007,-4.0014524
算正常,1.6156707e-06,5.0085793e-05,31.000000422190624,-7.908383,0.90309,1.462398,-5.542895,-0.5593080000000001,还算正常,-7.8289924,1.0413927,1.0413927,0.0,-5.7462068
买的第一,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.475236,2.2148438,1.6812413,-4.579151,0.5336025000000002,买的第一双,-7.11777,1.7853298,1.69897,0.08635979999999988,-3.6334705
点不舒服,1.6156707e-06,5.0085793e-05,31.000000422190624,-7.8829417,0.845098,1.9637878,-5.0740557,-1.1186897999999998,有点不舒服,-7.3311625,1.9731278,1.908485,0.06464280000000011,-3.4495497
箱底,1.6156707e-06,5.0085793e-05,31.000000422190624,-7.997022,1.7403626,2.2741578,-3.9825017,-0.5337951999999997,压箱底,-6.025737,2.269513,2.1731863,0.0963267000000001,-1.5830376
总体还,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.340691,1.9912261,1.0791812,-5.270283,0.9120448999999999,,,,,,
我的这,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.842231,2.4065402,1.230449,-5.205242,1.1760912,我的这个,-9.511797,2.1583624,2.409933,-0.2515706,-4.9435015
市里,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.849188,1.50515,2.3541083,-4.9899297,-0.8489583,超市里,-8.462504,1.3802112,1.30103,0.07918120000000006,-5.781263
送完为止,1.6156707e-06,5.0085793e-05,31.000000422190624,-7.915087,0.90309,1.4771212,-5.534876,-0.5740312000000001,,,,,,
买就买,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.529936,1.0,1.7323937,-5.797542,-0.7323937,,,,,,
干得,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.613975,1.7558749,1.1139433,-5.744157,0.6419315999999999,干得漂亮,-7.8935513,1.20412,0.9542425,0.24987750000000009,-5.7351885
天能到,1.6156707e-06,5.0085793e-05,31.000000422190624,-8.9141245,1.3424227,1.8864907,-5.685211,-0.544068,明天能到,-8.249883,1.3222193,1.447158,-0.12493869999999996,-5.4805055
